tree,first_word,last_word,first_onset,last_offset,duration
(S (S (VP (VBP are) (NP (PRP they)) (ADVP (RB back) (RB already)))) (VP (VBD asked)) (NP (DT the) (JJ little) (NN prince))), are, prince,596.526,599.014,2.488
(S (S (NP (DT these)) (VP (VBP are) (RB not) (NP (DT the) (NP (JJ same) (NNS ones))))) (VP (VBD said)) (NP (DT the) (NN switchman))), these, switchman,599.568,601.797,2.229
(S (NP (PRP it)) (VP (VBZ is) (NP (DT an) (NN exchange)))), it, exchange,602.156,603.211,1.055
(S (VP (VBD were) (RB not) (ADJP (NP (PRP they)) (JJ happy)) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBD were)))))), were, were,603.964,605.494,1.53
(S (NP (DT no) (NN one)) (VP (VBZ is) (ADJP (RB ever) (JJ happy)) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VP (VBP are)) (VP (VBD said) (NP (DT the) (NN switchman)))))))), no, switchman,606.282,609.011,2.729
(S (NP (DT a) (JJ third) (NN brilliantly)) (VP (VBD lit) (SBAR (S (NP (NNP express)) (VP (VBD thundered) (PP (IN by))))))), a, by,609.884,612.648,2.764
(S (S (VBP are) (S (NP (PRP they)) (VP (VBG chasing) (PP (IN after) (NP (DT the) (NP (JJ first) (NNS travelers))))))) (S (VP (VBN asked)) (NP (DT the) (NP (JJ little) (NN prince))))), are, prince,613.536,617.114,3.578
(S (S (NP (PRP they)) (VP (VBP are) (RB not) (VP (VBG chasing) (PP (IN after) (NP (NN anything))) (ADVP (IN at) (DT all))))) (VP (VBD said)) (NP (DT the) (NN switchman))), they, switchman,617.838,620.786,2.948
(S (S (NP (PRP they)) (VP (VBP are) (ADJP (JJ asleep) (PP (IN in) (NP (RB there)))))) (CC or) (S (FRAG (IN if) (RB not)) (NP (PRP they)) (VP (VBP are) (VP (VBG yawning))))), they, yawning,621.12,623.814,2.694
(S (NP (RB only) (DT the) (NNS children)) (VP (VBP are) (VP (VBG Suashing) (NP (NP (PRP$ their)) (NP (NNS noses))) (ADVP (RB up) (PP (IN against) (NP (DT the) (NNS windows))))))), only, windows,624.363,627.682,3.319
(S (S (NP (RB only) (NP (DT the) (NNS children))) (VP (VBP know) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (PP (IN after))))))) (S (VP (VBD said)) (NP (DT the) (NP (JJ little) (NN prince))))), only, prince,628.56,631.794,3.234
(S (S (NP (PRP they)) (VP (VB waste) (NP (NP (PRP$ their)) (NP (NN time))) (PP (IN with) (NP (DT a) (NN rag) (NN doll))))) (CC and) (S (NP (PRP it)) (VP (VBZ becomes) (ADJP (RB very) (JJ important) (PP (TO to) (NP (PRP them))))))), they, them,632.093,636.411,4.318
(S (CC and) (SBAR (IN if) (S (NP (NN someone)) (VP (VBZ takes) (NP (PRP it)) (PRT (RP away)) (PP (IN from) (NP (PRP them)))))) (NP (PRP they)) (VP (VBZ cry))), and, cry,636.905,639.344,2.439
(S (S (NP (PRP they)) (VP (VBP are) (ADJP (JJ lucky)))) (VP (VBD said)) (NP (DT the) (NN switchman))), they, switchman,640.103,641.896,1.793
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))), good, prince,0.015,1.874,1.859
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (NN merchant)))), good, merchant,2.592,4.212,1.62
(S (NP (DT this)) (VP (VBD was) (NP (NP (DT a) (NN merchant)) (SBAR (WHNP (WP who)) (S (VP (VBD sold) (NP (NP (NNS pills)) (SBAR (WHNP (WDT that)) (S (VP (VBD had) (VP (VBN been) (VP (VBN created) (S (VP (TO to) (VP (VB quench) (NP (NN thirst))))))))))))))))), this, thirst,4.955,9.158,4.203
(S (S (NP (PRP you)) (VP (MD could) (VP (VB take) (NP (CD one) (NN pill)) (NP-TMP (DT a) (NN week))))) (CC and) (S (NP (PRP you)) (ADVP (RB no) (RB longer)) (VP (VBD felt) (NP (DT the) (NN need) (S (VP (TO to) (VP (VB drink) (NP (NN anything))))))))), you, anything,9.562,13.701,4.139
(S (WHADVP (WRB why)) (S (VBP are) (NP (PRP you)) (VP (VBG selling) (NP (NP (DT those)) (VP (VBN asked) (NP (DT the) (JJ little) (NN prince))))))), why, prince,14.554,17.323,2.769
(S (S (NP (PRP it)) (VP (VBZ is) (NP (DT a) (JJ big) (NN time) (NN saver)))) (VP (VBD said)) (NP (DT the) (NN merchant))), it, merchant,17.826,20.39,2.564
(S (NP (NNS experts)) (VP (VBP have) (VP (VBN done) (NP (NNS calculations))))), experts, calculations,20.39,22.239,1.849
(S (NP (PRP you)) (VP (VBP save) (ADVP (RB fifty)) (PP (NP (CD three) (NNS minutes)) (IN per) (NP (NN week))))), you, week,22.563,24.542,1.979
(S (CC and) (WHNP (WP what)) (S (VBP do) (NP (PRP i)) (VP (VB do) (PP (IN with) (NP (DT the) (JJ fifty) (CD three) (NNS minutes)))))), and, minutes,25.515,27.744,2.229
(S (NP (PRP you)) (VP (MD can) (VP (VB do) (NP (NP (NN anything)) (SBAR (S (NP (PRP you)) (VP (VBP like) (PP (IN with) (NP (PRP them)))))))))), you, them,28.402,29.762,1.36
(S (NP (PRP myself)) (PRN (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (PP (TO to) (NP (PRP himself)))))) (SBAR (IN if) (S (NP (PRP i)) (VP (VBD had) (ADVP (ADVP (RB fifty)) (NP (CD three) (NNS minutes))) (S (VP (TO to) (VP (VB spend) (SBAR (IN as) (S (NP (PRP i)) (VP (VBD liked)))))))))) (NP (PRP i)) (VP (MD would) (VP (VB walk) (ADVP (RB very) (RB slowly)) (PP (IN toward) (NP (NP (DT a) (NN spring)) (PP (IN of) (NP (JJ fresh) (NN water)))))))), myself, water,30.904,40.239,9.335
(S (NP (PRP we)) (VP (VBD were) (PP (IN at) (NP (DT the) (JJ eighth) (NN day))) (SBAR (IN since) (S (NP (NP (NP (PRP$ my)) (NP (NN accident))) (PP (IN in) (NP (NP (DT the) (NN desert)) (CC and) (NP (PRP i))))) (VP (VBD had) (VP (VBN listened) (PP (TO to) (NP (NP (DT the) (NN story)) (PP (IN of) (NP (DT the) (NN merchant))))) (SBAR (IN as) (S (NP (PRP i)) (VP (VBD drank) (NP (NP (DT the) (JJ last) (NN drop)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NN water) (NN supply)))))))))))))), we, supply,41.394,49.411,8.017
(S (ADVP (RB ah)) (PRN (S (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (DT the) (JJ little) (NN prince)))))) (NP (NP (DT these) (NNS memories)) (PP (IN of) (NP (NNP yours)))) (VP (VBP are) (ADJP (RB very) (JJ charming)))), ah, charming,50.758,55.391,4.633
(S (CC but) (NP (PRP i)) (VP (VBP have) (RB not) (VP (VBN managed) (S (VP (TO to) (VP (VB repair) (NP (NP (PRP$ my)) (NP (NN plane))) (ADVP (RB yet)))))))), but, yet,55.795,58.03,2.235
(S (S (NP (PRP i)) (VP (VBP have) (ADVP (NN nothing)) (VP (VBN left) (S (VP (TO to) (VP (VB drink))))))) (CC and) (S (NP (PRP i)) (ADVP (RB too)) (VP (MD would) (VP (VB be) (ADJP (JJ happy)) (SBAR (IN if) (S (NP (PRP i)) (VP (MD could) (VP (VB walk) (ADVP (RB slowly)) (PP (IN towards) (NP (NP (DT a) (NN spring)) (PP (IN of) (NP (JJ fresh) (NN water))))))))))))), i, water,58.523,64.99,6.467
(S (NP (NP (NP (PRP$ my)) (NP (NN friend))) (NP (DT the) (NN fox))) (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me)))))), my, me,66.068,68.247,2.179
(S (NP (NP (PRP$ my)) (NP (ADJP (JJ dear)) (NN fellow))) (S (NP (NP (PRP$ our)) (NP (NN situation))) (VP (VP (VBZ has) (NP (NN nothing) (S (VP (TO to) (VP (VB do) (PP (IN with) (NP (DT the) (NN fox)))))))) (ADVP (RB anymore))))), my, anymore,68.81,72.914,4.104
(FRAG (WHADVP (WRB why)) (NP (RB not))), why, not,73.612,74.237,0.625
(FRAG (SBAR (IN because) (S (NP (PRP we)) (VP (MD will) (VP (VB die) (PP (IN of) (NP (NN thirst)))))))), because, thirst,74.915,76.575,1.66
(S (S (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB follow) (NP (NP (PRP$ my)) (NP (NN reasoning)))))) (CC and) (S (NP (PRP he)) (VP (VBD answered) (NP (PRP me))))), he, me,77.358,79.912,2.554
(S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ nice) (S (VP (TO to) (VP (VB have) (VP (VBN had) (NP (DT a) (NN friend))))))) (SBAR (RB even) (IN if) (S (NP (PRP you)) (VP (VBP are) (VP (IN about) (S (VP (TO to) (VP (VB die)))))))))), it, die,80.591,83.715,3.124
(S (NP (PRP myself)) (NP (PRP i)) (VP (VBP am) (ADJP (JJ glad) (S (VP (TO to) (VP (VB have) (VP (VBN had) (NP (NP (DT a) (NN fox)) (PP (IN as) (NP (DT a) (NN friend))))))))))), myself, friend,84.468,87.541,3.073
(S (S (NP (PRP he)) (ADVP (RB never)) (VP (VBZ considers) (NP (DT the) (NN danger)))) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP myself))))), he, myself,88.454,91.054,2.6
(S (NP (PRP he)) (VP (VBZ has) (ADVP (RB never)) (VP (VBN been) (ADJP (JJ hungry) (CC or) (JJ thirsty))))), he, thirsty,91.567,93.422,1.855
(S (NP (DT a) (JJ little) (NN sunshine)) (VP (VBZ is) (NP (NP (DT all)) (SBAR (S (NP (PRP he)) (VP (VBZ needs))))))), a, needs,93.816,95.696,1.88
(S (CC but) (NP (PRP he)) (VP (VP (VBD looked) (PP (IN at) (NP (PRP me)))) (CC and) (VP (VBD replied) (PP (TO to) (NP (NP (PRP$ my)) (NP (NN thought))))))), but, thought,96.489,98.633,2.144
(S (NP (PRP i)) (VP (VBP am) (ADVP (RB also)) (ADJP (JJ thirsty)))), i, thirsty,99.152,100.222,1.07
(S (VP (VB let) (S (NP (PRP us)) (VP (VB look) (PP (IN for) (NP (DT a) (NN well))))))), let, well,100.696,101.671,0.975
(S (NP (PRP i)) (VP (VBD made) (NP (NP (DT a) (NN gesture)) (PP (IN of) (NP (NN weariness)))))), i, weariness,102.624,104.393,1.769
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ absurd) (S (VP (TO to) (VP (VB look) (PP (IN for) (NP (NP (DT a) (NN well)) (PP (IN at) (NP (NP (JJ random)) (PP (IN in) (NP (NP (DT the) (NN immensity)) (PP (IN of) (NP (DT the) (NN desert))))))))))))))) (CC but) (S (NP (PRP we)) (VP (VBD started) (S (VP (VBG walking) (ADVP (RB anyway))))))), it, anyway,104.633,111.039,6.406
(S (S (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD had) (VP (VBD walked) (PP (IN for) (NP (NP (NNS hours)) (PP (IN in) (NP (NN silence))))) (NP-TMP (NN night)))))) (VP (VBD fell))) (CC and) (S (NP (DT the) (NNS stars)) (VP (VBD began) (S (VP (TO to) (VP (VB come) (PRT (RP out)))))))), when, out,112.496,117.604,5.108
(S (NP (PRP i)) (VP (VBD saw) (NP (PRP them)) (PP (CONJP (RB as) (IN if)) (IN in) (NP (NP (DT a) (NN dream)) (SBAR (IN as) (S (NP (NP (PRP$ my)) (NP (NN thirst))) (VP (VBD had) (VP (VBN made) (S (NP (PRP me)) (ADJP (JJ feverish))))))))))), i, feverish,118.058,121.946,3.888
(S (NP (NP (DT the) (JJ little) (NN prince) (POS 's)) (NNS words)) (VP (VBN danced) (PP (IN in) (NP (NP (PRP$ my)) (NP (NN memory)))))), the, memory,122.869,125.419,2.55
(S (SBAR (RB so) (S (NP (PRP you)) (VP (VBP are) (ADVP (RB also)) (ADJP (JJ thirsty))))) (NP (PRP i)) (VP (VBD asked) (NP (PRP him)))), so, him,126.032,128.421,2.389
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB reply) (PP (TO to) (NP (NP (PRP$ my)) (NP (NN question))))))), but, question,129.06,130.784,1.724
(S (S (NP (PRP he)) (VP (VBD said) (ADVP (RB simply)))) (NP (NN water)) (VP (MD can) (VP (VB be) (ADJP (JJ good) (PP (IN for) (NP (DT the) (NN heart)))) (ADVP (RB too))))), he, too,131.138,134.86,3.722
(S (S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB understand) (NP (NP (PRP$ his)) (NP (NN answer)))))) (CC but) (S (NP (PRP i)) (VP (VBD said) (NP (NN nothing))))), i, nothing,135.813,138.822,3.009
(S (NP (PRP i)) (VP (VBD knew) (ADVP (JJR better) (IN than) (S (VP (TO to) (VP (VB press) (NP (NP (PRP$ my)) (NP (NNS questions))))))))), i, questions,139.346,141.465,2.119
(S (NP (PRP he)) (VP (VBD was) (ADJP (JJ tired)))), he, tired,142.283,142.963,0.68
(S (NP (PRP he)) (VP (VBD sat) (PRT (RP down)))), he, down,143.412,144.142,0.73
(S (S (NP (PRP i)) (VP (VBD sat) (PRT (RP down)) (PP (IN beside) (NP (PRP him))))) (CC and) (S (PP (IN after) (NP (DT a) (NN silence))) (NP (PRP he)) (VP (VBD spoke) (ADVP (RB again))))), i, again,144.805,148.913,4.108
(S (NP (DT the) (NNS stars)) (VP (VBP are) (ADJP (JJ beautiful)) (PP (RB because) (IN of) (NP (NP (DT a) (NN flower)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (RB not) (VP (VB be) (VP (VBN seen)))))))))), the, seen,150.18,153.499,3.319
(S (S (NP (PRP i)) (VP (VBD replied))) (NP (DT that)) (VP (VBZ is) (ADJP (JJ true)))), i, true,154.297,156.08,1.783
(S (CC and) (NP (PRP i)) (VP (VBD looked) (PP (IN without) (S (VP (VBG saying) (NP (NN anything)) (PP (IN at) (NP (NP (DT the) (NNS folds)) (PP (IN of) (NP (NP (NN sand)) (PP (IN in) (NP (DT the) (NN moonlight)))))))))))), and, moonlight,156.783,161.471,4.688
(S (S (NP (DT the) (NN desert)) (VP (VBZ is) (ADJP (JJ beautiful)))) (NP (DT the) (JJ little) (NN prince)) (VP (VBD added))), the, added,162.394,165.187,2.793
(S (CC and) (NP (PRP it)) (VP (VBD was) (ADJP (JJ true)))), and, true,166.03,166.82,0.79
(S (NP (PRP i)) (VP (VBP have) (ADVP (RB always)) (VP (VBN loved) (NP (DT the) (NN desert))))), i, desert,167.174,168.683,1.509
(S (NP (PRP you)) (VP (VBP sit) (PRT (RP down)) (PP (IN on) (NP (DT a) (NN sand) (NN dune))))), you, dune,169.581,171.151,1.57
(S (NP (PRP you)) (VP (VBP see) (NP (NN nothing)))), you, nothing,171.52,172.33,0.81
(S (NP (PRP you)) (VP (VBP hear) (NP (NP (NN nothing) (CC and) (RB yet) (NN something) (NNS radiates)) (ADVP (RB forth) (PP (IN in) (NP (DT the) (NN silence))))))), you, silence,172.809,177.861,5.052
(S (S (SBAR (WHNP (WP what)) (S (VP (VBZ makes) (S (NP (DT the) (NN desert)) (ADJP (JJ beautiful)))))) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))) (VP (VBZ is) (SBAR (IN that) (S (RB somewhere) (S (NP (PRP it)) (VP (VBZ hides) (NP (DT a) (NN well)))))))), what, well,179.088,184.909,5.821
(S (NP (PRP i)) (VP (VBD was) (ADJP (JJ surprised) (S (VP (TO to) (VP (ADVP (RB suddenly)) (VB understand) (NP (NP (DT this) (JJ mysterious) (NN radiation)) (PP (IN of) (NP (DT the) (NNS sands)))))))))), i, sands,186.486,191.26,4.774
(S (WHADVP (WRB when) (RB i)) (S (VBD was) (NP (DT a) (JJ little) (NN boy) (PRP i)) (VP (VBN lived) (PP (IN in) (NP (NP (DT an) (JJ old) (NN house) (CC and) (NN legend)) (VP (VBN told) (SBAR (IN that) (S (NP (DT a) (NN treasure)) (VP (VBD was) (VP (VBN buried) (ADVP (RB there)))))))))))), when, there,192.407,198.4,5.993
(S (S (PP (IN of) (NP (NN course))) (NP (DT no) (NN one)) (VP (VBD had) (ADVP (RB ever)) (VP (VBN been) (ADJP (JJ able) (S (VP (TO to) (VP (VB find) (NP (PRP it))))))))) (CC or) (S (ADVP (RB perhaps)) (NP (DT no) (NN one)) (VP (VBD had) (ADVP (RB even)) (VP (VBN looked) (PP (IN for) (NP (PRP it))))))), of, it,198.824,204.181,5.357
(S (CC but) (NP (PRP it)) (VP (VBD cast) (NP (DT an) (NN enchantment)) (PP (IN over) (NP (DT that) (NN house))))), but, house,204.69,207.653,2.963
(S (NP (NP (PRP$ my)) (NP (NN home))) (VP (VBD was) (VP (VBG hiding) (NP (DT a) (NN secret)) (PP (IN in) (NP (NP (DT the) (NNS depths)) (PP (IN of) (NP (NP (PRP$ its)) (NP (NN heart))))))))), my, heart,208.107,211.521,3.414
(S (FRAG (UH yes)) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (DT the) (JJ little) (NN prince))))), yes, prince,212.369,214.398,2.029
(S (PP (IN whether) (NP (DT the) (NN house))) (NP (NP (DT the) (NNS stars)) (CC or) (NP (NP (DT the) (NN desert)) (SBAR (WHNP (WP what)) (S (VP (VBZ gives) (NP (PRP them)) (NP (NP (PRP$ their)) (NP (NN beauty)))))))) (VP (VBZ is) (NP (NN something) (JJ invisible)))), whether, invisible,215.181,220.673,5.492
(S (S (NP (PRP i)) (VP (VBP am) (ADJP (JJ glad)))) (NP (PRP he)) (VP (VBD said) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP agree) (PP (IN with) (NP (NP (PRP$ my)) (NP (NN fox))))))))), i, fox,221.765,224.784,3.019
(S (SBAR (IN as) (S (NP (DT the) (NP (JJ little) (NN prince))) (VP (VBD fell) (ADJP (RB asleep))))) (S (NP (PRP i)) (VP (VP (VP (VBD took) (NP (PRP him))) (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS arms))))) (CC and) (VP (VP (VP (VBD set) (PRT (RP out))) (VBG walking)) (ADVP (RB again)))))), as, again,226.36,230.954,4.594
(S (NP (PRP i)) (VP (VBD felt) (VP (ADVP (RB deeply)) (VBN moved)))), i, moved,231.657,233.141,1.484
(S (NP (PRP it)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (NP (PRP i)) (VP (VBD was) (VP (VBG carrying) (NP (DT a) (ADJP (RB very) (JJ fragile)) (NN treasure)))))))), it, treasure,233.615,237.349,3.734
(S (NP (PRP it)) (ADVP (RB even)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (NP (EX there)) (VP (VBD was) (ADVP (NN nothing)) (ADJP (RBR more) (JJ fragile) (PP (IN on) (NP (NN earth))))))))), it, earth,237.823,241.582,3.759
(S (NP (PRP i)) (VP (VP (VBD looked) (PP (IN in) (NP (DT the) (NN moonlight)))) (PP (IN at) (NP (NP (NP (PRP$ his)) (NP (JJ pale) (NN forehead))) (NP (NP (PRP$ his)) (NP (JJ closed) (NNS eyes))) (NP (NP (NP (PRP$ his)) (NP (NP (NNS locks)) (PP (IN of) (NP (NN hair))))) (SBAR (WHNP (WDT that)) (VP (VBN trembled) (PP (IN in) (NP (DT the) (NN wind)))))))))), i, wind,242.784,249.596,6.812
(S (CC and) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP myself))) (SBAR (WHNP (WP what)) (S (NP (PRP i)) (VP (VBP see) (SBAR (S (NP (RB here)) (VP (VBZ is) (ADVP (RB only)) (NP (DT a) (NN shell)))))))))), and, shell,250.095,254.088,3.993
(S (NP (NP (DT that)) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADJP (RBS most) (JJ important)))))) (VP (VBZ is) (ADJP (JJ invisible)))), that, invisible,254.701,256.986,2.285
(S (SBAR (IN as) (S (NP (NP (PRP$ his)) (NP (ADJP (RB slightly) (JJ parted)) (NP (NN lips)))) (VP (VP (VBD gave) (NP (NN way))) (PP (TO to) (NP (DT a) (NP (NN half) (NN smile))))))) (S (NP (PRP i)) (VP (VBD continued) (SBAR (WHDP (WHNP (WP what) (SBAR (S (NP (PRP i)) (VP (VBP find) (ADJP (ADVP (RB so)) (ADJP (ADVP (RB deeply)) (ADJP (JJ moving)))))))) (PP (IN about) (NP (DT this) (NP (ADJP (JJ little)) (ADJP (VBG sleeping)) (NP (NN prince)))))) (VP (VBZ is) (NP (NP (NP (PRP$ his)) (NP (NN devotion))) (PP (TO to) (NP (DT a) (NN flower))))))))), as, flower,258.208,269.097,10.889
(S (S (NP (PRP it)) (VP (VBZ is) (NP (NP (NP (DT the) (NN image)) (PP (IN of) (NP (DT a) (NP (NN rose))))) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ shines) (PP (IN in) (NP (PRP him)))) (PP (IN like) (NP (NP (DT the) (NN flame)) (PP (IN of) (NP (DT a) (NN lamp))))))))))) (SBAR (ADVP (RB even)) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBZ is) (VP (VBG sleeping))))))), it, sleeping,269.94,275.043,5.103
(S (CC and) (NP (PRP i)) (VP (VBD came) (S (VP (TO to) (VP (VB think) (PP (IN of) (NP (PRP him))) (SBAR (IN as) (RB even) (S (ADJP (RBR more) (JJ fragile))))))))), and, fragile,275.961,278.626,2.665
(S (NP (PRP one)) (VP (VBZ has) (S (VP (TO to) (VP (VB look) (PP (IN after) (NP (NNS lamps)))))))), one, lamps,279.953,281.747,1.794
(S (NP (NP (DT a) (NN gust)) (PP (IN of) (NP (NN wind)))) (VP (MD can) (VP (VB put) (NP (PRP them)) (PRT (RP out))))), a, out,282.116,283.995,1.879
(S (CC and) (S (VP (VBG continuing) (S (VP (TO to) (VP (VB walk)))))) (NP (PRP i)) (VP (VBD found) (NP (DT the) (NN well)) (PP (IN at) (NP (NN daybreak))))), and, daybreak,284.779,288.452,3.673
(S (S (NP (NP (NNS men)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))) (VP (VBP stuff) (NP (PRP themselves)) (PP (IN into) (NP (JJ express) (NNS trains))))) (CC but) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB know) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PP (IN for)))))))))), men, for,289.676,296.232,6.556
(S (S (S (IN so) (NP (PRP they)) (VP (VP (VBP rush) (PRT (RP about))) (CC and) (VP (VBP go) (PP (IN in) (NP (NNS circles)))))) (CC and) (S (NP (PRP he)) (VP (VBD added)))) (NP (PRP it)) (VP (VBZ is) (RB not) (ADJP (JJ worth) (NP (PRP it))))), so, it,296.541,301.787,5.246
(S (NP (NP (DT the) (NN well)) (SBAR (S (NP (PRP we)) (VP (VBD had) (VP (VBN reached)))))) (VP (VBD was) (RB not) (PP (IN like) (NP (NP (DT the) (JJ other) (NNS wells)) (PP (IN of) (NP (DT the) (NN sahara))))))), the, sahara,303.369,306.728,3.359
(S (NP (NP (DT the) (NNS wells)) (PP (IN of) (NP (DT the) (NN sahara)))) (VP (VBP are) (NP (NP (JJ mere) (NNS holes)) (SBAR (S (VP (VBD dug) (PP (IN in) (NP (DT the) (NN sand))))))))), the, sand,307.476,310.96,3.484
(S (S (NP (DT this) (NN one)) (VP (VBD looked) (PP (IN like) (NP (DT a) (NN village))) (ADVP (RB well)))) (CC but) (S (NP (EX there)) (VP (VBD was) (NP (DT no) (NN village)) (ADVP (RB there)))) (CC and) (S (NP (PRP i)) (VP (VBD thought) (SBAR (S (NP (PRP i)) (VP (VBD was) (VP (VBG dreaming)))))))), this, dreaming,311.305,317.185,5.88
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ strange)))) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (DT the) (JJ little) (NN prince))))), it, prince,318.158,320.482,2.324
(S (NP (NN everything)) (VP (VBZ has) (VP (VBN been) (ADJP (VBN prepared)) (S (NP (DT the) (NN pulley)) (NP (NP (DT the) (NN bucket)) (CC and) (NP (DT the) (NN rope))))))), everything, rope,320.896,324.349,3.453
(S (NP (PRP he)) (VP (VP (VBD laughed)) (VP (VBD took) (NP (DT the) (NN rope))) (CC and) (VP (VBD put) (NP (DT the) (NN pulley)) (S (VP (TO to) (VP (VB work))))))), he, work,324.843,328.18,3.337
(S (CC and) (NP (DT the) (NN pulley)) (VP (VBD moaned) (PP (IN like) (NP (DT an) (JJ old) (NN weathervane))) (SBAR (WHADVP (WRB when)) (S (NP (EX there)) (VP (VBZ has) (ADVP (RB long)) (VP (VBN been) (NP (DT no) (NN wind)))))))), and, wind,328.748,333.337,4.589
(S (S (MD can) (NP (PRP you)) (VP (VB hear) (NP (DT that)))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), can, prince,334.165,336.369,2.204
(S (S (NP (PRP we)) (VP (VBP have) (VP (VBN woken) (PRT (RP up)) (NP (DT the) (NN well))))) (CC and) (S (NP (PRP it)) (VP (VBZ is) (VP (VBG singing))))), we, singing,336.658,338.887,2.229
(S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB want) (S (NP (PRP him)) (VP (TO to) (VP (VB tire) (NP (PRP himself)) (PRT (RP out)))))))), i, out,339.73,341.76,2.03
(S (S (VP (VB let) (SBAR (S (NP (PRP me)) (VP (VBP do) (NP (PRP it))))))) (NP (PRP i)) (VP (VBD said))), let, said,342.293,343.638,1.345
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB too) (JJ heavy) (PP (IN for) (NP (PRP you)))))), it, you,343.962,344.952,0.99
(S (NP (PRP i)) (VP (VP (VBD hoisted) (ADVP (NP (DT the) (NN bucket)) (RB slowly)) (PP (TO to) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (DT the) (NN well)))))) (CC and) (VP (VBD set) (S (NP (PRP it)) (ADJP (RB down) (JJ good) (CC and) (JJ level)))))), i, level,345.974,350.673,4.699
(S (NP (NP (DT the) (NN song)) (PP (IN of) (NP (DT the) (NN pulley)))) (VP (VBD continued) (PP (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS ears)))) (CC and) (PP (IN in) (NP (NP (DT the) (ADJP (RB still) (JJ trembling)) (NN water)) (SBAR (S (NP (PRP i)) (VP (MD could) (VP (VB see) (NP (DT the) (NN sunlight) (NN shimmer))))))))))), the, shimmer,351.276,358.064,6.788
(S (S (NP (PRP i)) (VP (VBP am) (VP (VBG thirsty) (PP (IN for) (NP (DT this) (NN water)))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), i, prince,359.041,361.67,2.629
(S (VP (VB give) (NP (PRP me)) (NP (NP (DT some)) (PP (TO to) (NP (NN drink)))))), give, drink,362.189,363.259,1.07
(S (CC and) (NP (PRP i)) (VP (VBD knew) (ADVP (RB then)) (SBAR (WHNP (WP what)) (S (NP (PRP he)) (VP (VBD had) (VP (VBN been) (VP (VBG looking) (PP (IN for))))))))), and, for,364.221,366.441,2.22
(S (NP (PRP i)) (VP (VBD raised) (NP (DT the) (NN bucket)) (PP (TO to) (NP (NP (PRP$ his)) (NP (NNS lips)))))), i, lips,367.134,369.193,2.059
(S (NP (PRP he)) (VP (VBD drank))), he, drank,369.537,370.312,0.775
(S (NP (NP (PRP$ his)) (NP (NNS eyes))) (VP (VBD closed))), his, closed,370.312,371.661,1.349
(S (NP (PRP it)) (VP (VBD was) (ADJP (RB as) (JJ sweet)) (PP (IN as) (NP (DT some) (JJ special) (NN festival) (NN treat))))), it, treat,372.015,375.134,3.119
(S (NP (DT this) (NN water)) (VP (VBD was) (NP (NP (NN something)) (ADJP (RB very) (JJ different))) (PP (IN from) (NP (JJ ordinary) (NN nourishment))))), this, nourishment,376.007,379.806,3.799
